,Run_Date,Master_BOL,Voyage__,Bill_Type,Carrier_Code,IMO__,Vessel_Name,Arrival_Date,US_Port_of_Unlading,Foreign_Port_of_Lading,Place_of_Receipt,Quantity,Weight__kg_,Shipper,Shipper_Address,Consignee,Consignee_Address,Commodity,Commodity_cleaned,Category,Country_Consignee,Country_Shipper,Consignee_Category,YearMonth
42315,2021-12-27,SMLU6904475A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6480398 - 6480420 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42316,2021-12-27,SMLU6904495A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499890 - 6499914 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42317,2021-12-27,SMLU6904498A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499892 - 6499908 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42318,2021-12-27,SMLU6904500A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS TERMOGRAPHS 6500639 6500634 HS CODE 080610 PA 08.06.10.00.00 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42319,2021-12-27,SMLU6904497A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499873 - 6499909 TEMPERATURE -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42320,2021-12-27,SMLU6904499A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499767 - 6499887 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42321,2021-12-27,SMLU6904502A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6480380 - 6480399 TEMPERATURE -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42322,2021-12-27,SMLU6904503A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499881 - 6499882 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42323,2021-12-27,SMLU6904504A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,768 BOX",18143,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1768 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499765 - 6499768 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42324,2021-12-27,SMLU6904505A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499756 - 6499867 TEMPERATURE -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42325,2021-12-27,SMLU6904507A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499857 - 6499870 TEMPERATURE -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42326,2021-12-27,SMLU6909689A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"5,160 BOX",18023,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 5160 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6340057 - 6340592 TEMPERATURE -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2021-12
42327,2021-12-27,SMLU6909690A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"2,000 BOX",15432,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 2000 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6339958 - 6340065 TEMPERATURE -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2021-12
42328,2021-12-27,SMLU6904471A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS TERMOGRAPHS 6403997 6404206 HS CODE 080610 PA 08.06.10.00.00 TEMPERATURA -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42329,2021-12-27,SMLU6904467A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS TERMOGRAPHS 6403919 6404201 HS CODE 080610 PA 08.06.10.00.00 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42330,2021-12-27,SMLU6904478A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17343,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6500640 - 6480395 TEMPERATURE -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42331,2021-12-27,SMLU6904483A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS TERMOGRAPHS 6480406 6480401 HS CODE 080610 PA 08.06.10.00.00 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42332,2021-12-27,SMLU6904477A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,872 BOX",18419,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1872 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6480389 - 6500643 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42333,2021-12-27,SMLU6904480A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17343,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6500653 - 6480392 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42334,2021-12-27,SMLU6904484A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6500633 - 6480387 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42335,2021-12-27,SMLU6904485A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6480394 - 6480384 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42336,2021-12-27,SMLU6904487A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6360274 - 6479965 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42337,2021-12-27,SMLU6904486A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6500712 - 6480396 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42338,2021-12-27,SMLU6904488A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6480378 - 6480386 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42339,2021-12-27,SMLU6904489A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,800 BOX",17714,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1800 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6480368 - 6480373 TEMPERATURE -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42340,2021-12-27,SMLU6904490A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6480390 - 6500711 TEMPERATURE -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42341,2021-12-27,SMLU6904491A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499874 - 6499880 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42342,2021-12-27,SMLU6904492A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6470636 - 6480374 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42343,2021-12-27,SMLU6904493A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499878 - 6499913 TEMPERATURE -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42344,2021-12-27,SMLU6904494A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,785 BOX",17412,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1785 CAJAS CON UVAS FRESCAS TERMOGRAPHS 6480383 6480403 HS CODE 080610 PA 08.06.10.00.00 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-12
42345,2021-12-27,SMLU6904496A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499840 - 6499853 TEMPERATURE -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42346,2021-12-27,SMLU6904501A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,872 BOX",18613,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1872 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499911 - 6499832 TEMPERATURE -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42347,2021-12-27,SMLU6904506A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17310,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 TERMOGRAPHS 6499907 - 6499866 TEMPERATURE -0.5 C,fresh grapes,Fruit,USA,Colombia,USA/EU,2021-12
42348,2021-12-27,SMLU6909680A,133,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19290,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6340064 - 6444711 TEMPERATURE -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2021-12
42349,2021-12-06,SMLU6872534A,132,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-12-05,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,620 BOX",18882,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4620 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6136930 - 6136916 TEMPERATURE -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2021-12
42350,2021-11-20,SMLU6835030A,131,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-11-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",17370,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6333220-6333226 TEMPERATURE -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2021-11
42351,2021-11-19,SMLU6835027A,131,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-11-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19310,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6333143-6333222 TEMPERATURE -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2021-11
42352,2021-11-19,SMLU6835029A,131,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-11-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19270,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6333191-6333192 TEMPERATURE -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2021-11
42353,2021-11-19,SMLU6835034A,131,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-11-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"2,300 BOX",17746,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 2300 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6333139-6333210 TEMPERATURE -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2021-11
42354,2021-11-15,SMLU6834979A,131,Regular Bill,SMLU,9395070.0,WARNOW DOLPHIN,2021-11-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",16935,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6319396-6319385 TEMPERATURE -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2021-11
